Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
9	:	1613667333.852	   100.684	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/008_pres_64s_3l && bash run.sh -e pres_64s_3l -i 008 -s 64 -c 32 -rmo
25	:	1613667333.945	   100.592	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/024_pres_64s_3l && bash run.sh -e pres_64s_3l -i 024 -s 64 -c 32 -rmo
1	:	1613667333.813	   100.723	0	3605	0	0	cd _experiments/pres_64s_3l/_simulations/000_pres_64s_3l && bash run.sh -e pres_64s_3l -i 000 -s 64 -c 32 -rmo
17	:	1613667333.896	   100.646	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/016_pres_64s_3l && bash run.sh -e pres_64s_3l -i 016 -s 64 -c 32 -rmo
10	:	1613667333.857	   100.717	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/009_pres_64s_3l && bash run.sh -e pres_64s_3l -i 009 -s 64 -c 32 -rmo
19	:	1613667333.912	   100.871	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/018_pres_64s_3l && bash run.sh -e pres_64s_3l -i 018 -s 64 -c 32 -rmo
22	:	1613667333.930	   100.892	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/021_pres_64s_3l && bash run.sh -e pres_64s_3l -i 021 -s 64 -c 32 -rmo
16	:	1613667333.892	   100.970	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/015_pres_64s_3l && bash run.sh -e pres_64s_3l -i 015 -s 64 -c 32 -rmo
23	:	1613667333.936	   100.926	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/022_pres_64s_3l && bash run.sh -e pres_64s_3l -i 022 -s 64 -c 32 -rmo
12	:	1613667333.869	   101.005	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/011_pres_64s_3l && bash run.sh -e pres_64s_3l -i 011 -s 64 -c 32 -rmo
14	:	1613667333.882	   101.036	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/013_pres_64s_3l && bash run.sh -e pres_64s_3l -i 013 -s 64 -c 32 -rmo
24	:	1613667333.940	   100.980	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/023_pres_64s_3l && bash run.sh -e pres_64s_3l -i 023 -s 64 -c 32 -rmo
4	:	1613667333.827	   101.111	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/003_pres_64s_3l && bash run.sh -e pres_64s_3l -i 003 -s 64 -c 32 -rmo
8	:	1613667333.848	   101.098	0	3633	0	0	cd _experiments/pres_64s_3l/_simulations/007_pres_64s_3l && bash run.sh -e pres_64s_3l -i 007 -s 64 -c 32 -rmo
28	:	1613667333.960	   102.223	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/027_pres_64s_3l && bash run.sh -e pres_64s_3l -i 027 -s 64 -c 32 -rmo
35	:	1613667434.535	    37.892	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/034_pres_64s_3l && bash run.sh -e pres_64s_3l -i 034 -s 64 -c 32 -rmo
33	:	1613667433.969	    38.615	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/032_pres_64s_3l && bash run.sh -e pres_64s_3l -i 032 -s 64 -c 32 -rmo
34	:	1613667434.529	    38.056	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/033_pres_64s_3l && bash run.sh -e pres_64s_3l -i 033 -s 64 -c 32 -rmo
36	:	1613667434.542	    38.260	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/035_pres_64s_3l && bash run.sh -e pres_64s_3l -i 035 -s 64 -c 32 -rmo
45	:	1613667434.592	    38.355	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/044_pres_64s_3l && bash run.sh -e pres_64s_3l -i 044 -s 64 -c 32 -rmo
43	:	1613667434.575	    38.447	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/042_pres_64s_3l && bash run.sh -e pres_64s_3l -i 042 -s 64 -c 32 -rmo
38	:	1613667434.553	    38.476	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/037_pres_64s_3l && bash run.sh -e pres_64s_3l -i 037 -s 64 -c 32 -rmo
37	:	1613667434.548	    38.550	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/036_pres_64s_3l && bash run.sh -e pres_64s_3l -i 036 -s 64 -c 32 -rmo
39	:	1613667434.558	    39.021	0	3637	0	0	cd _experiments/pres_64s_3l/_simulations/038_pres_64s_3l && bash run.sh -e pres_64s_3l -i 038 -s 64 -c 32 -rmo
41	:	1613667434.566	    39.015	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/040_pres_64s_3l && bash run.sh -e pres_64s_3l -i 040 -s 64 -c 32 -rmo
48	:	1613667434.609	    39.174	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/047_pres_64s_3l && bash run.sh -e pres_64s_3l -i 047 -s 64 -c 32 -rmo
44	:	1613667434.580	    39.282	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/043_pres_64s_3l && bash run.sh -e pres_64s_3l -i 043 -s 64 -c 32 -rmo
42	:	1613667434.571	    39.292	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/041_pres_64s_3l && bash run.sh -e pres_64s_3l -i 041 -s 64 -c 32 -rmo
46	:	1613667434.596	    39.268	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/045_pres_64s_3l && bash run.sh -e pres_64s_3l -i 045 -s 64 -c 32 -rmo
47	:	1613667434.602	    39.328	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/046_pres_64s_3l && bash run.sh -e pres_64s_3l -i 046 -s 64 -c 32 -rmo
50	:	1613667434.621	    39.592	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/049_pres_64s_3l && bash run.sh -e pres_64s_3l -i 049 -s 64 -c 32 -rmo
55	:	1613667434.787	    39.536	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/054_pres_64s_3l && bash run.sh -e pres_64s_3l -i 054 -s 64 -c 32 -rmo
59	:	1613667434.879	    39.654	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/058_pres_64s_3l && bash run.sh -e pres_64s_3l -i 058 -s 64 -c 32 -rmo
58	:	1613667434.874	    39.830	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/057_pres_64s_3l && bash run.sh -e pres_64s_3l -i 057 -s 64 -c 32 -rmo
40	:	1613667434.561	    40.285	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/039_pres_64s_3l && bash run.sh -e pres_64s_3l -i 039 -s 64 -c 32 -rmo
53	:	1613667434.640	    40.271	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/052_pres_64s_3l && bash run.sh -e pres_64s_3l -i 052 -s 64 -c 32 -rmo
64	:	1613667436.188	    38.861	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/063_pres_64s_3l && bash run.sh -e pres_64s_3l -i 063 -s 64 -c 32 -rmo
51	:	1613667434.629	    41.092	0	3934	0	0	cd _experiments/pres_64s_3l/_simulations/050_pres_64s_3l && bash run.sh -e pres_64s_3l -i 050 -s 64 -c 32 -rmo
63	:	1613667434.950	    40.873	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/062_pres_64s_3l && bash run.sh -e pres_64s_3l -i 062 -s 64 -c 32 -rmo
52	:	1613667434.635	    41.252	0	3934	0	0	cd _experiments/pres_64s_3l/_simulations/051_pres_64s_3l && bash run.sh -e pres_64s_3l -i 051 -s 64 -c 32 -rmo
61	:	1613667434.928	    41.032	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/060_pres_64s_3l && bash run.sh -e pres_64s_3l -i 060 -s 64 -c 32 -rmo
57	:	1613667434.869	    41.160	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/056_pres_64s_3l && bash run.sh -e pres_64s_3l -i 056 -s 64 -c 32 -rmo
60	:	1613667434.923	    41.178	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/059_pres_64s_3l && bash run.sh -e pres_64s_3l -i 059 -s 64 -c 32 -rmo
49	:	1613667434.614	    41.550	0	3933	0	0	cd _experiments/pres_64s_3l/_simulations/048_pres_64s_3l && bash run.sh -e pres_64s_3l -i 048 -s 64 -c 32 -rmo
56	:	1613667434.828	    41.336	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/055_pres_64s_3l && bash run.sh -e pres_64s_3l -i 055 -s 64 -c 32 -rmo
62	:	1613667434.945	    41.230	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/061_pres_64s_3l && bash run.sh -e pres_64s_3l -i 061 -s 64 -c 32 -rmo
54	:	1613667434.643	    42.851	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/053_pres_64s_3l && bash run.sh -e pres_64s_3l -i 053 -s 64 -c 32 -rmo
