Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
50	:	1613743757.538	    35.986	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/049_pres_64s_3l && bash run.sh -e pres_64s_3l -i 049 -s 64 -c 32 -rmo
51	:	1613743757.607	    35.993	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/050_pres_64s_3l && bash run.sh -e pres_64s_3l -i 050 -s 64 -c 32 -rmo
47	:	1613743757.414	    36.246	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/046_pres_64s_3l && bash run.sh -e pres_64s_3l -i 046 -s 64 -c 32 -rmo
56	:	1613743757.964	    35.700	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/055_pres_64s_3l && bash run.sh -e pres_64s_3l -i 055 -s 64 -c 32 -rmo
58	:	1613743757.973	    35.692	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/057_pres_64s_3l && bash run.sh -e pres_64s_3l -i 057 -s 64 -c 32 -rmo
34	:	1613743757.264	    36.638	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/033_pres_64s_3l && bash run.sh -e pres_64s_3l -i 033 -s 64 -c 32 -rmo
57	:	1613743757.967	    36.002	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/056_pres_64s_3l && bash run.sh -e pres_64s_3l -i 056 -s 64 -c 32 -rmo
52	:	1613743757.695	    36.376	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/051_pres_64s_3l && bash run.sh -e pres_64s_3l -i 051 -s 64 -c 32 -rmo
44	:	1613743757.368	    36.767	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/043_pres_64s_3l && bash run.sh -e pres_64s_3l -i 043 -s 64 -c 32 -rmo
41	:	1613743757.350	    36.828	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/040_pres_64s_3l && bash run.sh -e pres_64s_3l -i 040 -s 64 -c 32 -rmo
55	:	1613743757.952	    36.723	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/054_pres_64s_3l && bash run.sh -e pres_64s_3l -i 054 -s 64 -c 32 -rmo
53	:	1613743757.765	    36.976	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/052_pres_64s_3l && bash run.sh -e pres_64s_3l -i 052 -s 64 -c 32 -rmo
45	:	1613743757.376	    37.797	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/044_pres_64s_3l && bash run.sh -e pres_64s_3l -i 044 -s 64 -c 32 -rmo
59	:	1613743758.032	    37.224	0	3938	0	0	cd _experiments/pres_64s_3l/_simulations/058_pres_64s_3l && bash run.sh -e pres_64s_3l -i 058 -s 64 -c 32 -rmo
61	:	1613743758.043	    37.216	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/060_pres_64s_3l && bash run.sh -e pres_64s_3l -i 060 -s 64 -c 32 -rmo
49	:	1613743757.478	    37.782	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/048_pres_64s_3l && bash run.sh -e pres_64s_3l -i 048 -s 64 -c 32 -rmo
60	:	1613743758.039	    37.220	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/059_pres_64s_3l && bash run.sh -e pres_64s_3l -i 059 -s 64 -c 32 -rmo
64	:	1613743758.055	    37.205	0	3938	0	0	cd _experiments/pres_64s_3l/_simulations/063_pres_64s_3l && bash run.sh -e pres_64s_3l -i 063 -s 64 -c 32 -rmo
63	:	1613743758.050	    37.210	0	3936	0	0	cd _experiments/pres_64s_3l/_simulations/062_pres_64s_3l && bash run.sh -e pres_64s_3l -i 062 -s 64 -c 32 -rmo
40	:	1613743757.301	    37.960	0	3637	0	0	cd _experiments/pres_64s_3l/_simulations/039_pres_64s_3l && bash run.sh -e pres_64s_3l -i 039 -s 64 -c 32 -rmo
36	:	1613743757.276	    37.986	0	3635	0	0	cd _experiments/pres_64s_3l/_simulations/035_pres_64s_3l && bash run.sh -e pres_64s_3l -i 035 -s 64 -c 32 -rmo
48	:	1613743757.474	    37.789	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/047_pres_64s_3l && bash run.sh -e pres_64s_3l -i 047 -s 64 -c 32 -rmo
