000_pres_64s_4l,0.0,0.7853981633974483,1.0122928753091438
001_pres_64s_4l,0.07936507936507936,0.7853981633974483,0.9185363326786679
002_pres_64s_4l,0.15873015873015872,0.7853981633974483,0.7370463326188385
003_pres_64s_4l,0.23809523809523808,0.7853981633974483,0.5974419079622685
004_pres_64s_4l,0.31746031746031744,0.7853981633974483,0.46239818763915447
005_pres_64s_4l,0.3968253968253968,0.7853981633974483,0.35744812997250225
006_pres_64s_4l,0.47619047619047616,0.7853981633974483,0.2629027985617086
007_pres_64s_4l,0.5555555555555556,0.7853981633974483,0.2779103547235441
000_pres_64s_4l,0.6349206349206349,0.7853981633974483,0.23615996948681903
000_pres_64s_4l,0.7142857142857142,0.7853981633974483,0.21974469792129428
008_pres_64s_4l,0.7936507936507936,0.7853981633974483,0.2380615657277028
009_pres_64s_4l,0.873015873015873,0.7853981633974483,0.30393650490149704
010_pres_64s_4l,0.9523809523809523,0.7853981633974483,0.426422724021154
011_pres_64s_4l,1.0317460317460316,0.7853981633974483,0.578998682111965
012_pres_64s_4l,1.1111111111111112,0.7853981633974483,0.7798015773908905
013_pres_64s_4l,1.1904761904761905,0.7853981633974483,0.8238916635801667
014_pres_64s_4l,1.2698412698412698,0.7853981633974483,0.6413541621273168
015_pres_64s_4l,1.349206349206349,0.7853981633974483,0.5292157281272066
001_pres_64s_4l,1.4285714285714284,0.7853981633974483,0.2899255772130024
001_pres_64s_4l,1.507936507936508,0.7853981633974483,0.4812428094976938
016_pres_64s_4l,1.5873015873015872,0.7853981633974483,0.36083053955474653
017_pres_64s_4l,1.6666666666666665,0.7853981633974483,0.34551627909115573
018_pres_64s_4l,1.746031746031746,0.7853981633974483,0.2533823271403508
019_pres_64s_4l,1.8253968253968254,0.7853981633974483,0.10406693874201452
020_pres_64s_4l,1.9047619047619047,0.7853981633974483,0.007044814474995742
021_pres_64s_4l,1.984126984126984,0.7853981633974483,0.0008745826672962394
022_pres_64s_4l,2.0634920634920633,0.7853981633974483,0.0003075359614819804
023_pres_64s_4l,2.142857142857143,0.7853981633974483,0.0005583742740143743
002_pres_64s_4l,2.2222222222222223,0.7853981633974483,0.000789009399320165
002_pres_64s_4l,2.3015873015873014,0.7853981633974483,0.000555682157186263
024_pres_64s_4l,2.380952380952381,0.7853981633974483,0.0005769894497929667
025_pres_64s_4l,2.46031746031746,0.7853981633974483,0.0004994937107602158
026_pres_64s_4l,2.5396825396825395,0.7853981633974483,0.0006080016088679651
027_pres_64s_4l,2.619047619047619,0.7853981633974483,0.0006379782539448738
028_pres_64s_4l,2.698412698412698,0.7853981633974483,0.0003628915827298616
029_pres_64s_4l,2.7777777777777777,0.7853981633974483,0.00033613679808409497
030_pres_64s_4l,2.8571428571428568,0.7853981633974483,0.0003631887271705712
031_pres_64s_4l,2.9365079365079363,0.7853981633974483,0.0003449515033892357
003_pres_64s_4l,3.015873015873016,0.7853981633974483,0.0002913733009194311
003_pres_64s_4l,3.095238095238095,0.7853981633974483,0.00033858136375876504
032_pres_64s_4l,3.1746031746031744,0.7853981633974483,0.00034214118630667795
033_pres_64s_4l,3.253968253968254,0.7853981633974483,0.00028882027263052776
034_pres_64s_4l,3.333333333333333,0.7853981633974483,0.00036789273731736085
035_pres_64s_4l,3.4126984126984126,0.7853981633974483,0.0004113498656400192
036_pres_64s_4l,3.492063492063492,0.7853981633974483,0.0003935989722610657
037_pres_64s_4l,3.571428571428571,0.7853981633974483,0.0005331570842314132
038_pres_64s_4l,3.6507936507936507,0.7853981633974483,0.0002695971283711615
039_pres_64s_4l,3.73015873015873,0.7853981633974483,0.0002771964299341458
004_pres_64s_4l,3.8095238095238093,0.7853981633974483,0.0002720769461283432
004_pres_64s_4l,3.888888888888889,0.7853981633974483,0.000263601853418776
040_pres_64s_4l,3.968253968253968,0.7853981633974483,0.00024398285731348264
041_pres_64s_4l,4.0476190476190474,0.7853981633974483,0.00023180857561244493
042_pres_64s_4l,4.1269841269841265,0.7853981633974483,0.00022770694790604065
043_pres_64s_4l,4.2063492063492065,0.7853981633974483,0.00023559698293890047
044_pres_64s_4l,4.285714285714286,0.7853981633974483,0.00026249772715892145
045_pres_64s_4l,4.365079365079365,0.7853981633974483,0.0003135330783641946
046_pres_64s_4l,4.444444444444445,0.7853981633974483,0.00043602018398970917
047_pres_64s_4l,4.523809523809524,0.7853981633974483,0.00022757065789561176
005_pres_64s_4l,4.603174603174603,0.7853981633974483,0.00021491529436102656
005_pres_64s_4l,4.682539682539682,0.7853981633974483,0.0002866568150515499
048_pres_64s_4l,4.761904761904762,0.7853981633974483,0.00024866878381056676
049_pres_64s_4l,4.841269841269841,0.7853981633974483,0.0002500738754991214
050_pres_64s_4l,4.92063492063492,0.7853981633974483,0.0001813044534911112
051_pres_64s_4l,5.0,0.7853981633974483,0.0001764936183597371
