Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
12	:	1613779496.180	    29.078	0	3636	0	0	cd _experiments/pres_64s_4l/_simulations/011_pres_64s_4l && bash run.sh -e pres_64s_4l -i 011 -s 64 -c 32 -rmo
18	:	1613779496.222	    29.037	0	3934	0	0	cd _experiments/pres_64s_4l/_simulations/017_pres_64s_4l && bash run.sh -e pres_64s_4l -i 017 -s 64 -c 32 -rmo
16	:	1613779496.206	    29.102	0	3936	0	0	cd _experiments/pres_64s_4l/_simulations/015_pres_64s_4l && bash run.sh -e pres_64s_4l -i 015 -s 64 -c 32 -rmo
14	:	1613779496.196	    29.116	0	3935	0	0	cd _experiments/pres_64s_4l/_simulations/013_pres_64s_4l && bash run.sh -e pres_64s_4l -i 013 -s 64 -c 32 -rmo
22	:	1613779496.244	    29.069	0	3937	0	0	cd _experiments/pres_64s_4l/_simulations/021_pres_64s_4l && bash run.sh -e pres_64s_4l -i 021 -s 64 -c 32 -rmo
24	:	1613779496.257	    29.186	0	4137	0	0	cd _experiments/pres_64s_4l/_simulations/023_pres_64s_4l && bash run.sh -e pres_64s_4l -i 023 -s 64 -c 32 -rmo
27	:	1613779496.273	    29.377	0	4141	0	0	cd _experiments/pres_64s_4l/_simulations/026_pres_64s_4l && bash run.sh -e pres_64s_4l -i 026 -s 64 -c 32 -rmo
31	:	1613779496.295	    29.507	0	4140	0	0	cd _experiments/pres_64s_4l/_simulations/030_pres_64s_4l && bash run.sh -e pres_64s_4l -i 030 -s 64 -c 32 -rmo
28	:	1613779496.279	    29.859	0	4140	0	0	cd _experiments/pres_64s_4l/_simulations/027_pres_64s_4l && bash run.sh -e pres_64s_4l -i 027 -s 64 -c 32 -rmo
25	:	1613779496.260	    29.947	0	4139	0	0	cd _experiments/pres_64s_4l/_simulations/024_pres_64s_4l && bash run.sh -e pres_64s_4l -i 024 -s 64 -c 32 -rmo
26	:	1613779496.265	    30.032	0	4139	0	0	cd _experiments/pres_64s_4l/_simulations/025_pres_64s_4l && bash run.sh -e pres_64s_4l -i 025 -s 64 -c 32 -rmo
30	:	1613779496.290	    30.197	0	4140	0	0	cd _experiments/pres_64s_4l/_simulations/029_pres_64s_4l && bash run.sh -e pres_64s_4l -i 029 -s 64 -c 32 -rmo
29	:	1613779496.287	    30.207	0	4139	0	0	cd _experiments/pres_64s_4l/_simulations/028_pres_64s_4l && bash run.sh -e pres_64s_4l -i 028 -s 64 -c 32 -rmo
32	:	1613779496.303	    30.190	0	4139	0	0	cd _experiments/pres_64s_4l/_simulations/031_pres_64s_4l && bash run.sh -e pres_64s_4l -i 031 -s 64 -c 32 -rmo
33	:	1613779523.629	    24.911	0	4141	0	0	cd _experiments/pres_64s_4l/_simulations/032_pres_64s_4l && bash run.sh -e pres_64s_4l -i 032 -s 64 -c 32 -rmo
34	:	1613779523.696	    25.060	0	4140	0	0	cd _experiments/pres_64s_4l/_simulations/033_pres_64s_4l && bash run.sh -e pres_64s_4l -i 033 -s 64 -c 32 -rmo
35	:	1613779523.699	    25.302	0	4439	0	0	cd _experiments/pres_64s_4l/_simulations/034_pres_64s_4l && bash run.sh -e pres_64s_4l -i 034 -s 64 -c 32 -rmo
36	:	1613779523.836	    25.610	0	4442	0	0	cd _experiments/pres_64s_4l/_simulations/035_pres_64s_4l && bash run.sh -e pres_64s_4l -i 035 -s 64 -c 32 -rmo
38	:	1613779523.908	    25.539	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/037_pres_64s_4l && bash run.sh -e pres_64s_4l -i 037 -s 64 -c 32 -rmo
39	:	1613779523.913	    25.533	0	4440	0	0	cd _experiments/pres_64s_4l/_simulations/038_pres_64s_4l && bash run.sh -e pres_64s_4l -i 038 -s 64 -c 32 -rmo
37	:	1613779523.904	    25.973	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/036_pres_64s_4l && bash run.sh -e pres_64s_4l -i 036 -s 64 -c 32 -rmo
43	:	1613779524.403	    25.474	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/042_pres_64s_4l && bash run.sh -e pres_64s_4l -i 042 -s 64 -c 32 -rmo
45	:	1613779524.603	    25.275	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/044_pres_64s_4l && bash run.sh -e pres_64s_4l -i 044 -s 64 -c 32 -rmo
44	:	1613779524.416	    25.529	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/043_pres_64s_4l && bash run.sh -e pres_64s_4l -i 043 -s 64 -c 32 -rmo
42	:	1613779524.117	    26.085	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/041_pres_64s_4l && bash run.sh -e pres_64s_4l -i 041 -s 64 -c 32 -rmo
40	:	1613779523.985	    26.292	0	4441	0	0	cd _experiments/pres_64s_4l/_simulations/039_pres_64s_4l && bash run.sh -e pres_64s_4l -i 039 -s 64 -c 32 -rmo
41	:	1613779524.062	    26.216	0	4443	0	0	cd _experiments/pres_64s_4l/_simulations/040_pres_64s_4l && bash run.sh -e pres_64s_4l -i 040 -s 64 -c 32 -rmo
46	:	1613779524.885	    25.393	0	4440	0	0	cd _experiments/pres_64s_4l/_simulations/045_pres_64s_4l && bash run.sh -e pres_64s_4l -i 045 -s 64 -c 32 -rmo
58	:	1613779525.807	    26.514	0	4942	0	0	cd _experiments/pres_64s_4l/_simulations/057_pres_64s_4l && bash run.sh -e pres_64s_4l -i 057 -s 64 -c 32 -rmo
60	:	1613779526.212	    26.460	0	4941	0	0	cd _experiments/pres_64s_4l/_simulations/059_pres_64s_4l && bash run.sh -e pres_64s_4l -i 059 -s 64 -c 32 -rmo
61	:	1613779526.301	    26.431	0	4942	0	0	cd _experiments/pres_64s_4l/_simulations/060_pres_64s_4l && bash run.sh -e pres_64s_4l -i 060 -s 64 -c 32 -rmo
59	:	1613779526.144	    26.741	0	4943	0	0	cd _experiments/pres_64s_4l/_simulations/058_pres_64s_4l && bash run.sh -e pres_64s_4l -i 058 -s 64 -c 32 -rmo
47	:	1613779525.034	    28.055	0	4742	0	0	cd _experiments/pres_64s_4l/_simulations/046_pres_64s_4l && bash run.sh -e pres_64s_4l -i 046 -s 64 -c 32 -rmo
63	:	1613779526.497	    26.592	0	4941	0	0	cd _experiments/pres_64s_4l/_simulations/062_pres_64s_4l && bash run.sh -e pres_64s_4l -i 062 -s 64 -c 32 -rmo
62	:	1613779526.492	    26.671	0	4941	0	0	cd _experiments/pres_64s_4l/_simulations/061_pres_64s_4l && bash run.sh -e pres_64s_4l -i 061 -s 64 -c 32 -rmo
64	:	1613779526.504	    26.726	0	4928	0	0	cd _experiments/pres_64s_4l/_simulations/063_pres_64s_4l && bash run.sh -e pres_64s_4l -i 063 -s 64 -c 32 -rmo
51	:	1613779525.273	    28.233	0	4741	0	0	cd _experiments/pres_64s_4l/_simulations/050_pres_64s_4l && bash run.sh -e pres_64s_4l -i 050 -s 64 -c 32 -rmo
49	:	1613779525.262	    28.250	0	4742	0	0	cd _experiments/pres_64s_4l/_simulations/048_pres_64s_4l && bash run.sh -e pres_64s_4l -i 048 -s 64 -c 32 -rmo
57	:	1613779525.653	    27.921	0	4742	0	0	cd _experiments/pres_64s_4l/_simulations/056_pres_64s_4l && bash run.sh -e pres_64s_4l -i 056 -s 64 -c 32 -rmo
50	:	1613779525.269	    28.309	0	4739	0	0	cd _experiments/pres_64s_4l/_simulations/049_pres_64s_4l && bash run.sh -e pres_64s_4l -i 049 -s 64 -c 32 -rmo
52	:	1613779525.277	    28.559	0	4743	0	0	cd _experiments/pres_64s_4l/_simulations/051_pres_64s_4l && bash run.sh -e pres_64s_4l -i 051 -s 64 -c 32 -rmo
55	:	1613779525.320	    28.654	0	4741	0	0	cd _experiments/pres_64s_4l/_simulations/054_pres_64s_4l && bash run.sh -e pres_64s_4l -i 054 -s 64 -c 32 -rmo
56	:	1613779525.447	    28.598	0	4741	0	0	cd _experiments/pres_64s_4l/_simulations/055_pres_64s_4l && bash run.sh -e pres_64s_4l -i 055 -s 64 -c 32 -rmo
54	:	1613779525.317	    28.794	0	4743	0	0	cd _experiments/pres_64s_4l/_simulations/053_pres_64s_4l && bash run.sh -e pres_64s_4l -i 053 -s 64 -c 32 -rmo
53	:	1613779525.313	    28.799	0	4743	0	0	cd _experiments/pres_64s_4l/_simulations/052_pres_64s_4l && bash run.sh -e pres_64s_4l -i 052 -s 64 -c 32 -rmo
48	:	1613779525.257	    29.012	0	4739	0	0	cd _experiments/pres_64s_4l/_simulations/047_pres_64s_4l && bash run.sh -e pres_64s_4l -i 047 -s 64 -c 32 -rmo
