2.165354330708661568e+00,5.023859157182774399e-02,2.606708810172501684e-03,9.610605008225262631e-04,7.932875631162856394e-04,6.894277407136798971e-04
2.204724409448818978e+00,4.749654079445404797e-02,2.379607238215807920e-03,8.100256430208168474e-04,8.036503418263972031e-04,8.594079525951769678e-04
2.244094488188976388e+00,4.491302377779290284e-02,1.990244930374988810e-03,8.697456427281431701e-04,6.500547244126318302e-04,7.674492394757885007e-04
2.283464566929133799e+00,4.013863363910352700e-02,1.755222972720023528e-03,8.943498579737720099e-04,6.836800141567771910e-04,6.125896646480031649e-04
2.322834645669291209e+00,3.797267219400224381e-02,1.544127282567732840e-03,8.965671319065353058e-04,5.754604158359095121e-04,5.601547673540340378e-04
2.362204724409448620e+00,3.600580148692540672e-02,1.383363161122223069e-03,8.651970602375147956e-04,5.940115245940124104e-04,4.401106636452934090e-04
2.401574803149606474e+00,3.400667570247295490e-02,1.205525262601057478e-03,8.569992394069981308e-04,5.594701307694068676e-04,3.985315354122738528e-04
2.440944881889763884e+00,3.045583267123035814e-02,1.112965457626246407e-03,8.490000682151090539e-04,4.985286048002365118e-04,3.406604235578655467e-04
2.480314960629921295e+00,2.883350086680777982e-02,1.074260002840684344e-03,8.773896623724181023e-04,5.084589375300360703e-04,2.997820140827741286e-04
2.519685039370078705e+00,2.732756570310468716e-02,1.027742231313253166e-03,4.402269097880617235e-04,4.894814992703460385e-04,2.863311827541543324e-04
2.559055118110236116e+00,2.452889484598603370e-02,1.001209516379764118e-03,4.492457459157206011e-04,4.872885375698020414e-04,2.677339534410535724e-04
2.598425196850393526e+00,2.325033910561611489e-02,9.588492563044288602e-04,4.609538711322962927e-04,5.131329911728114892e-04,2.790734384418062605e-04
2.637795275590550936e+00,2.212234455699809213e-02,9.327490258861418325e-04,4.816618774468802724e-04,5.131951638896882061e-04,2.838427296381099379e-04
2.677165354330708791e+00,2.092800822059554672e-02,9.274589249561683351e-04,4.888964012576148656e-04,5.316005704775422867e-04,2.974195012625629716e-04
2.716535433070866201e+00,1.885175714985409465e-02,9.008570543218280937e-04,4.746085751161946377e-04,2.719820297476587489e-04,2.958115331872142057e-04
2.755905511811023612e+00,1.791013055856224140e-02,8.734483834367621352e-04,4.589228453403819039e-04,2.833641941526107971e-04,3.104713871097395978e-04
2.795275590551181022e+00,1.702166500243184125e-02,8.573217413153992302e-04,4.438840876144680022e-04,2.697625286427323961e-04,1.813709993910452955e-04
2.834645669291338432e+00,1.618484639196758612e-02,8.591792747377838008e-04,4.355923212592111818e-04,2.703396357700326227e-04,1.872747833851053166e-04
2.874015748031495843e+00,1.464678493461174687e-02,8.683277697456830016e-04,4.387942801591394318e-04,2.627605889675672739e-04,1.823230502483357343e-04
2.913385826771653697e+00,1.399343369593086459e-02,8.903719314695879208e-04,4.469534799302486879e-04,2.703241508282074631e-04,1.869195644139123804e-04
2.952755905511811108e+00,1.328718980556645168e-02,9.132563658787468813e-04,4.716993051289646954e-04,2.762455446940247973e-04,1.957012905082866183e-04
2.992125984251968518e+00,1.207817831129901973e-02,9.283213444760146258e-04,4.746889993211237009e-04,2.820060872269622627e-04,1.972819743754789261e-04
3.031496062992125928e+00,1.152452173725312251e-02,9.419279202289447582e-04,4.877865549157315650e-04,2.907120187520866798e-04,2.019091725956554133e-04
3.070866141732283339e+00,1.100655180095487344e-02,9.307160159592572967e-04,4.964545648280488215e-04,2.982948338553813913e-04,2.105152710790975231e-04
3.110236220472440749e+00,1.051543917409615211e-02,9.227172350054111630e-04,4.968547050278324714e-04,2.985411977851802016e-04,2.101695887247960047e-04
3.149606299212598159e+00,9.621200405445442735e-03,9.158148523355125366e-04,5.022184632378050165e-04,3.067016035948540468e-04,2.142053338797669326e-04
3.188976377952756014e+00,9.249458229876279802e-03,9.122810803869384547e-04,5.018514202470103578e-04,3.089380261141912425e-04,2.215883263340430334e-04
3.228346456692913424e+00,8.825436048406862591e-03,9.201950646213484823e-04,5.056795185576678153e-04,3.127025522779763238e-04,2.244613320755486636e-04
3.267716535433070835e+00,8.123593898435437291e-03,9.188462142701842418e-04,5.064958905278843255e-04,3.169492154296740631e-04,2.319859782732636481e-04
3.307086614173228245e+00,7.803277276555958646e-03,9.227426633907698846e-04,5.080176444921636692e-04,3.215465762241156511e-04,2.392551824088661274e-04
3.346456692913385655e+00,7.495546552715250804e-03,9.266030353937484976e-04,5.119767617986868821e-04,3.267110927183810242e-04,2.469665483797786457e-04
3.385826771653543066e+00,7.210699474173968421e-03,9.286978280819457084e-04,5.172028137077152752e-04,3.297280209524899039e-04,2.524480710484302746e-04
3.425196850393700920e+00,6.692992485369833773e-03,9.318283831268387362e-04,5.270950967215726939e-04,3.352076246898013159e-04,2.623528729954877330e-04
3.464566929133858331e+00,6.453486548299921556e-03,9.354795973945817392e-04,5.324114262488191139e-04,3.429526241676704489e-04,2.742443234699465599e-04
3.503937007874015741e+00,6.224490883988068567e-03,9.408224865283882276e-04,5.413851279849374483e-04,3.503060619873105109e-04,1.603880407907325232e-04
3.543307086614173151e+00,5.818759151873275845e-03,9.456529527008264912e-04,5.490537375239552950e-04,3.598853677112816177e-04,1.617654467231635542e-04
3.582677165354330562e+00,5.630017720148153965e-03,9.485524986265940831e-04,5.571814173899111711e-04,3.697793306402448227e-04,1.645036233337552787e-04
3.622047244094487972e+00,5.447615740384059019e-03,9.476948844413767004e-04,5.669794521228902406e-04,2.273752025211023839e-04,1.667761303362358264e-04
3.661417322834645827e+00,5.280147312409185986e-03,9.493511577744861551e-04,5.749400986655232556e-04,2.288543365062187382e-04,1.711673687180475861e-04
3.700787401574803237e+00,4.980805453968699913e-03,9.521652912889812595e-04,5.845007491743186689e-04,2.300166930524508656e-04,1.744705359870846596e-04
3.740157480314960647e+00,4.841824628713546283e-03,9.570249622408730315e-04,5.925887897200882723e-04,2.324871763548049983e-04,1.767281694323261532e-04
3.779527559055118058e+00,4.702712183640937911e-03,9.627116466842652659e-04,3.523068904825736223e-04,2.342671490886751875e-04,1.795696030365410327e-04
3.818897637795275468e+00,4.468125276037920694e-03,9.677250917615409743e-04,3.494427788311425830e-04,2.372817860097179452e-04,1.820401439731732392e-04
3.858267716535432879e+00,4.358278472858359391e-03,9.726536525320228542e-04,3.462083732497828366e-04,2.401575195974804233e-04,1.847754487768153567e-04
3.897637795275590289e+00,4.246237492525346824e-03,9.668576056065641402e-04,3.462314127652100452e-04,2.427391127541200409e-04,1.877659404324466270e-04
3.937007874015748143e+00,4.148048225544513287e-03,9.603224325653460626e-04,3.476151935654105108e-04,2.422168985268968614e-04,1.915489250693841754e-04
3.976377952755905554e+00,3.975232980843103336e-03,9.553180946966324024e-04,3.534627527111498910e-04,2.434727943293005529e-04,1.916353956874242365e-04
4.015748031496062964e+00,3.891949529636494400e-03,9.547716892473788811e-04,3.574256525257615879e-04,2.484198391905512995e-04,1.969015370827261163e-04
4.055118110236220375e+00,3.806374010096173852e-03,9.633439250765535224e-04,3.562350088560230590e-04,2.507433299229529385e-04,2.065564200541217135e-04
4.094488188976377785e+00,3.670736148546782478e-03,9.771090780993625744e-04,3.567368487749920437e-04,2.539011547733244808e-04,2.137756593501334167e-04
4.133858267716535195e+00,3.604286369772330759e-03,9.963478817302607107e-04,3.502447726560955609e-04,2.524274129232940826e-04,2.240107102632821808e-04
4.173228346456692606e+00,3.534235227121465886e-03,1.021591566197565257e-03,3.458330058236568582e-04,2.557424219275363040e-04,2.332609522959132407e-04
4.212598425196850016e+00,3.475066093953198265e-03,6.372832144976978055e-04,3.490945927988661898e-04,2.542254888656692046e-04,1.390052780235674808e-04
4.251968503937007426e+00,3.374276144935098049e-03,6.471455335020223024e-04,3.611380806231085554e-04,2.562739290727093409e-04,1.395745093825878972e-04
4.291338582677165725e+00,3.324686001943871587e-03,6.422342638238540298e-04,3.621857327400570549e-04,2.683903419818846206e-04,1.397173185479293309e-04
4.330708661417323135e+00,3.268870414239062432e-03,6.207220844998940449e-04,3.706946071769980501e-04,2.734979305320527662e-04,1.412119710010026395e-04
4.370078740157480546e+00,3.189276880073877492e-03,5.878273472666395655e-04,3.673080135416600901e-04,2.849305613867285781e-04,1.427024508771838180e-04
4.409448818897637956e+00,3.149281612215475666e-03,5.869996141893827788e-04,3.508061550050897118e-04,2.805764777286508466e-04,1.512343068519530901e-04
4.448818897637795367e+00,3.102533901046833700e-03,5.574357356426510755e-04,3.339949634108223655e-04,2.906564008867632692e-04,1.496075543383510256e-04
4.488188976377952777e+00,3.066170211130364500e-03,5.431037455784231858e-04,3.356502396803462624e-04,1.724782384642388857e-04,1.395936375698948859e-04
4.527559055118110187e+00,3.006939737009600190e-03,5.898472110786348284e-04,3.320751060479475852e-04,1.690588292454588463e-04,1.409536221053407971e-04
4.566929133858267598e+00,2.975229675779622173e-03,6.498394147365248912e-04,3.478096874903213753e-04,1.683454572205718707e-04,1.544031678738390216e-04
4.606299212598425008e+00,2.937627483737935072e-03,7.142679436637506402e-04,3.803038518227118349e-04,1.842406181249602178e-04,1.518109758517584751e-04
4.645669291338582418e+00,2.890467017826647573e-03,7.070978832369170450e-04,4.175771424608704964e-04,2.122620904043086407e-04,1.527480117441544992e-04
4.685039370078739829e+00,2.864307928158171378e-03,7.569535671503076083e-04,4.177293676829051030e-04,2.141688609754852286e-04,1.962137340651815649e-04
4.724409448818897239e+00,2.832043268750027674e-03,7.863837447466296912e-04,4.440462159998855908e-04,2.290112632308049579e-04,1.990561897098871492e-04
4.763779527559054650e+00,2.808629810101766905e-03,7.881285262344280224e-04,4.524850512680727698e-04,2.209518260236094226e-04,1.857328154785780326e-04
4.803149606299212948e+00,2.772491880865575551e-03,7.680983338023882273e-04,4.465320512281554253e-04,2.209213485270456650e-04,1.882944835066934332e-04
4.842519685039370358e+00,2.752421064247894886e-03,7.316743662762999548e-04,4.273433908446888120e-04,2.036214617879154637e-04,1.912047786205821743e-04
4.881889763779527769e+00,2.724993914736121257e-03,7.242135207251555132e-04,4.286193086001714421e-04,2.037474817902147650e-04,1.758562274870198948e-04
4.921259842519685179e+00,2.706280333065137680e-03,6.848856144238596498e-04,4.099633152245116458e-04,1.938795730873355536e-04,1.146325980264003013e-04
4.960629921259842590e+00,2.678918492012421874e-03,6.505398676175217724e-04,4.004647075443086308e-04,1.949303430746538422e-04,1.153020063151907358e-04
5.000000000000000000e+00,2.654803099555921083e-03,6.111376290167328928e-04,3.998410853060025056e-04,1.967036975206430010e-04,1.203705984647528669e-04
