000_new_128s_4l,0.0,0.7853981633974483,1.0129164898366483,1.0123031499426527
001_new_128s_4l,0.03937007874015748,0.7853981633974483,0.9891396814159031,0.9888179796577882
002_new_128s_4l,0.07874015748031496,0.7853981633974483,0.9049660322487102,0.9145549285296499
003_new_128s_4l,0.11811023622047244,0.7853981633974483,0.8313402475608542,0.8469604267100375
004_new_128s_4l,0.15748031496062992,0.7853981633974483,0.7007758157973806,0.7302326342622534
005_new_128s_4l,0.19685039370078738,0.7853981633974483,0.631422203843399,0.6714274717630284
006_new_128s_4l,0.23622047244094488,0.7853981633974483,0.5165080544747868,0.5657806622939391
007_new_128s_4l,0.2755905511811024,0.7853981633974483,0.43864523288546264,0.4972745907560483
008_new_128s_4l,0.31496062992125984,0.7853981633974483,0.4055646854702831,0.46978803907176075
009_new_128s_4l,0.3543307086614173,0.7853981633974483,0.2873968234778358,0.3557284667045122
010_new_128s_4l,0.39370078740157477,0.7853981633974483,0.2713201448170024,0.3426572995951167
011_new_128s_4l,0.4330708661417323,0.7853981633974483,0.2676016552554829,0.34342393655290887
012_new_128s_4l,0.47244094488188976,0.7853981633974483,0.22694074708130288,0.3025779827504195
013_new_128s_4l,0.5118110236220472,0.7853981633974483,0.18331842866052567,0.2541090746648042
014_new_128s_4l,0.5511811023622047,0.7853981633974483,0.18627685229867924,0.2586361176779554
015_new_128s_4l,0.5905511811023622,0.7853981633974483,0.1950351536872881,0.26839707842711835
016_new_128s_4l,0.6299212598425197,0.7853981633974483,0.13097984900178067,0.19332002478351432
017_new_128s_4l,0.6692913385826772,0.7853981633974483,0.14240461137625413,0.20584524697996678
018_new_128s_4l,0.7086614173228346,0.7853981633974483,0.14145442303355824,0.20404931119539077
019_new_128s_4l,0.7480314960629921,0.7853981633974483,0.15620680034168494,0.22044975055452684
020_new_128s_4l,0.7874015748031495,0.7853981633974483,0.15658870335403213,0.21869551108230315
021_new_128s_4l,0.8267716535433071,0.7853981633974483,0.1609765552280001,0.22026339987175297
022_new_128s_4l,0.8661417322834646,0.7853981633974483,0.19351799907657616,0.2549198839504052
023_new_128s_4l,0.905511811023622,0.7853981633974483,0.1582206018711687,0.22511598404581845
024_new_128s_4l,0.9448818897637795,0.7853981633974483,0.23181050173001835,0.30463944065321386
025_new_128s_4l,0.984251968503937,0.7853981633974483,0.2712956554892038,0.35590937691806634
026_new_128s_4l,1.0236220472440944,0.7853981633974483,0.4523196548409894,0.5207016396767375
027_new_128s_4l,1.0629921259842519,0.7853981633974483,0.6874085199860348,0.7040077260624914
028_new_128s_4l,1.1023622047244095,0.7853981633974483,0.6688299921471796,0.6880318192953594
029_new_128s_4l,1.141732283464567,0.7853981633974483,0.7409666846552391,0.7797628068929241
030_new_128s_4l,1.1811023622047243,0.7853981633974483,0.7168490328643555,0.8243137716009298
031_new_128s_4l,1.220472440944882,0.7853981633974483,0.6620961336779897,0.8418876355331875
032_new_128s_4l,1.2598425196850394,0.7853981633974483,0.4413084551404218,0.7306628457724265
033_new_128s_4l,1.2992125984251968,0.7853981633974483,0.4003443583813673,0.654881170831031
034_new_128s_4l,1.3385826771653544,0.7853981633974483,0.2856554057664444,0.5213756718341962
035_new_128s_4l,1.3779527559055118,0.7853981633974483,0.14971640563723929,0.224637433732001
036_new_128s_4l,1.4173228346456692,0.7853981633974483,0.2820386244738873,0.352828787938719
037_new_128s_4l,1.4566929133858268,0.7853981633974483,0.34240743777392285,0.4645520561623849
038_new_128s_4l,1.4960629921259843,0.7853981633974483,0.4963769807425582,0.5364080458529794
039_new_128s_4l,1.5354330708661417,0.7853981633974483,0.4174665608070288,0.41886090712402896
040_new_128s_4l,1.574803149606299,0.7853981633974483,0.3952163236207243,0.4096365112477291
041_new_128s_4l,1.6141732283464567,0.7853981633974483,0.336653040261535,0.37199954722626527
