Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
10	:	1613576528.639	    50.453	0	3635	0	0	cd _experiments/pres_16s_1l/_simulations/009_pres_16s_1l && bash run.sh -e pres_16s_1l -i 009 -s 64 -c 32 -rmo
4	:	1613576528.608	    50.858	0	3635	0	0	cd _experiments/pres_16s_1l/_simulations/003_pres_16s_1l && bash run.sh -e pres_16s_1l -i 003 -s 64 -c 32 -rmo
21	:	1613576528.706	    53.014	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/020_pres_16s_1l && bash run.sh -e pres_16s_1l -i 020 -s 64 -c 32 -rmo
16	:	1613576528.674	    53.974	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/015_pres_16s_1l && bash run.sh -e pres_16s_1l -i 015 -s 64 -c 32 -rmo
18	:	1613576528.690	    54.957	0	3634	0	0	cd _experiments/pres_16s_1l/_simulations/017_pres_16s_1l && bash run.sh -e pres_16s_1l -i 017 -s 64 -c 32 -rmo
7	:	1613576528.622	    55.430	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/006_pres_16s_1l && bash run.sh -e pres_16s_1l -i 006 -s 64 -c 32 -rmo
28	:	1613576528.735	    55.802	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/027_pres_16s_1l && bash run.sh -e pres_16s_1l -i 027 -s 64 -c 32 -rmo
15	:	1613576528.671	    56.368	0	3635	0	0	cd _experiments/pres_16s_1l/_simulations/014_pres_16s_1l && bash run.sh -e pres_16s_1l -i 014 -s 64 -c 32 -rmo
22	:	1613576528.711	    56.612	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/021_pres_16s_1l && bash run.sh -e pres_16s_1l -i 021 -s 64 -c 32 -rmo
29	:	1613576528.752	    56.750	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/028_pres_16s_1l && bash run.sh -e pres_16s_1l -i 028 -s 64 -c 32 -rmo
17	:	1613576528.677	    57.473	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/016_pres_16s_1l && bash run.sh -e pres_16s_1l -i 016 -s 64 -c 32 -rmo
27	:	1613576528.731	    57.529	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/026_pres_16s_1l && bash run.sh -e pres_16s_1l -i 026 -s 64 -c 32 -rmo
13	:	1613576528.655	    57.818	0	3635	0	0	cd _experiments/pres_16s_1l/_simulations/012_pres_16s_1l && bash run.sh -e pres_16s_1l -i 012 -s 64 -c 32 -rmo
32	:	1613576528.763	    58.173	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/031_pres_16s_1l && bash run.sh -e pres_16s_1l -i 031 -s 64 -c 32 -rmo
12	:	1613576528.649	    59.572	0	3634	0	0	cd _experiments/pres_16s_1l/_simulations/011_pres_16s_1l && bash run.sh -e pres_16s_1l -i 011 -s 64 -c 32 -rmo
1	:	1613576528.596	    59.789	0	3605	0	0	cd _experiments/pres_16s_1l/_simulations/000_pres_16s_1l && bash run.sh -e pres_16s_1l -i 000 -s 64 -c 32 -rmo
5	:	1613576528.612	    59.845	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/004_pres_16s_1l && bash run.sh -e pres_16s_1l -i 004 -s 64 -c 32 -rmo
24	:	1613576528.717	    59.818	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/023_pres_16s_1l && bash run.sh -e pres_16s_1l -i 023 -s 64 -c 32 -rmo
26	:	1613576528.726	    59.809	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/025_pres_16s_1l && bash run.sh -e pres_16s_1l -i 025 -s 64 -c 32 -rmo
36	:	1613576574.940	    38.328	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/035_pres_16s_1l && bash run.sh -e pres_16s_1l -i 035 -s 64 -c 32 -rmo
34	:	1613576572.897	    40.855	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/033_pres_16s_1l && bash run.sh -e pres_16s_1l -i 033 -s 64 -c 32 -rmo
39	:	1613576576.617	    38.210	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/038_pres_16s_1l && bash run.sh -e pres_16s_1l -i 038 -s 64 -c 32 -rmo
33	:	1613576572.627	    42.261	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/032_pres_16s_1l && bash run.sh -e pres_16s_1l -i 032 -s 64 -c 32 -rmo
40	:	1613576576.958	    38.085	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/039_pres_16s_1l && bash run.sh -e pres_16s_1l -i 039 -s 64 -c 32 -rmo
42	:	1613576577.780	    38.120	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/041_pres_16s_1l && bash run.sh -e pres_16s_1l -i 041 -s 64 -c 32 -rmo
41	:	1613576577.067	    38.835	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/040_pres_16s_1l && bash run.sh -e pres_16s_1l -i 040 -s 64 -c 32 -rmo
35	:	1613576573.362	    42.667	0	3636	0	0	cd _experiments/pres_16s_1l/_simulations/034_pres_16s_1l && bash run.sh -e pres_16s_1l -i 034 -s 64 -c 32 -rmo
38	:	1613576575.782	    40.598	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/037_pres_16s_1l && bash run.sh -e pres_16s_1l -i 037 -s 64 -c 32 -rmo
37	:	1613576575.501	    41.026	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/036_pres_16s_1l && bash run.sh -e pres_16s_1l -i 036 -s 64 -c 32 -rmo
46	:	1613576579.097	    37.743	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/045_pres_16s_1l && bash run.sh -e pres_16s_1l -i 045 -s 64 -c 32 -rmo
43	:	1613576577.998	    39.069	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/042_pres_16s_1l && bash run.sh -e pres_16s_1l -i 042 -s 64 -c 32 -rmo
44	:	1613576578.622	    38.562	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/043_pres_16s_1l && bash run.sh -e pres_16s_1l -i 043 -s 64 -c 32 -rmo
45	:	1613576579.035	    38.289	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/044_pres_16s_1l && bash run.sh -e pres_16s_1l -i 044 -s 64 -c 32 -rmo
47	:	1613576579.470	    38.553	0	3640	0	0	cd _experiments/pres_16s_1l/_simulations/046_pres_16s_1l && bash run.sh -e pres_16s_1l -i 046 -s 64 -c 32 -rmo
48	:	1613576581.726	    38.056	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/047_pres_16s_1l && bash run.sh -e pres_16s_1l -i 047 -s 64 -c 32 -rmo
49	:	1613576582.653	    37.334	0	3640	0	0	cd _experiments/pres_16s_1l/_simulations/048_pres_16s_1l && bash run.sh -e pres_16s_1l -i 048 -s 64 -c 32 -rmo
50	:	1613576583.652	    37.588	0	3637	0	0	cd _experiments/pres_16s_1l/_simulations/049_pres_16s_1l && bash run.sh -e pres_16s_1l -i 049 -s 64 -c 32 -rmo
52	:	1613576584.541	    37.129	0	3640	0	0	cd _experiments/pres_16s_1l/_simulations/051_pres_16s_1l && bash run.sh -e pres_16s_1l -i 051 -s 64 -c 32 -rmo
55	:	1613576585.507	    36.232	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/054_pres_16s_1l && bash run.sh -e pres_16s_1l -i 054 -s 64 -c 32 -rmo
51	:	1613576584.056	    37.905	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/050_pres_16s_1l && bash run.sh -e pres_16s_1l -i 050 -s 64 -c 32 -rmo
53	:	1613576585.044	    37.069	0	3640	0	0	cd _experiments/pres_16s_1l/_simulations/052_pres_16s_1l && bash run.sh -e pres_16s_1l -i 052 -s 64 -c 32 -rmo
58	:	1613576586.476	    36.560	0	3638	0	0	cd _experiments/pres_16s_1l/_simulations/057_pres_16s_1l && bash run.sh -e pres_16s_1l -i 057 -s 64 -c 32 -rmo
57	:	1613576586.264	    37.103	0	3640	0	0	cd _experiments/pres_16s_1l/_simulations/056_pres_16s_1l && bash run.sh -e pres_16s_1l -i 056 -s 64 -c 32 -rmo
54	:	1613576585.328	    38.105	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/053_pres_16s_1l && bash run.sh -e pres_16s_1l -i 053 -s 64 -c 32 -rmo
56	:	1613576586.154	    37.409	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/055_pres_16s_1l && bash run.sh -e pres_16s_1l -i 055 -s 64 -c 32 -rmo
59	:	1613576586.992	    36.661	0	3641	0	0	cd _experiments/pres_16s_1l/_simulations/058_pres_16s_1l && bash run.sh -e pres_16s_1l -i 058 -s 64 -c 32 -rmo
60	:	1613576588.225	    36.361	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/059_pres_16s_1l && bash run.sh -e pres_16s_1l -i 059 -s 64 -c 32 -rmo
64	:	1613576588.547	    36.812	0	3627	0	0	cd _experiments/pres_16s_1l/_simulations/063_pres_16s_1l && bash run.sh -e pres_16s_1l -i 063 -s 64 -c 32 -rmo
61	:	1613576588.388	    37.578	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/060_pres_16s_1l && bash run.sh -e pres_16s_1l -i 060 -s 64 -c 32 -rmo
62	:	1613576588.462	    39.388	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/061_pres_16s_1l && bash run.sh -e pres_16s_1l -i 061 -s 64 -c 32 -rmo
63	:	1613576588.539	    39.527	0	3639	0	0	cd _experiments/pres_16s_1l/_simulations/062_pres_16s_1l && bash run.sh -e pres_16s_1l -i 062 -s 64 -c 32 -rmo
