Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
15	:	1613685320.425	    28.052	0	3636	0	0	cd _experiments/pres_64s_1l/_simulations/014_pres_64s_1l && bash run.sh -e pres_64s_1l -i 014 -s 64 -c 32 -rmo
11	:	1613685320.406	    28.144	0	3636	0	0	cd _experiments/pres_64s_1l/_simulations/010_pres_64s_1l && bash run.sh -e pres_64s_1l -i 010 -s 64 -c 32 -rmo
19	:	1613685320.449	    28.102	0	3638	0	0	cd _experiments/pres_64s_1l/_simulations/018_pres_64s_1l && bash run.sh -e pres_64s_1l -i 018 -s 64 -c 32 -rmo
37	:	1613685345.374	    23.185	0	3638	0	0	cd _experiments/pres_64s_1l/_simulations/036_pres_64s_1l && bash run.sh -e pres_64s_1l -i 036 -s 64 -c 32 -rmo
33	:	1613685344.987	    23.713	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/032_pres_64s_1l && bash run.sh -e pres_64s_1l -i 032 -s 64 -c 32 -rmo
35	:	1613685345.104	    23.595	0	3637	0	0	cd _experiments/pres_64s_1l/_simulations/034_pres_64s_1l && bash run.sh -e pres_64s_1l -i 034 -s 64 -c 32 -rmo
38	:	1613685345.455	    23.401	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/037_pres_64s_1l && bash run.sh -e pres_64s_1l -i 037 -s 64 -c 32 -rmo
34	:	1613685345.040	    23.893	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/033_pres_64s_1l && bash run.sh -e pres_64s_1l -i 033 -s 64 -c 32 -rmo
39	:	1613685345.528	    23.762	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/038_pres_64s_1l && bash run.sh -e pres_64s_1l -i 038 -s 64 -c 32 -rmo
36	:	1613685345.298	    23.993	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/035_pres_64s_1l && bash run.sh -e pres_64s_1l -i 035 -s 64 -c 32 -rmo
40	:	1613685345.854	    23.438	0	3638	0	0	cd _experiments/pres_64s_1l/_simulations/039_pres_64s_1l && bash run.sh -e pres_64s_1l -i 039 -s 64 -c 32 -rmo
41	:	1613685346.158	    23.250	0	3641	0	0	cd _experiments/pres_64s_1l/_simulations/040_pres_64s_1l && bash run.sh -e pres_64s_1l -i 040 -s 64 -c 32 -rmo
42	:	1613685346.313	    23.272	0	3637	0	0	cd _experiments/pres_64s_1l/_simulations/041_pres_64s_1l && bash run.sh -e pres_64s_1l -i 041 -s 64 -c 32 -rmo
43	:	1613685346.380	    23.269	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/042_pres_64s_1l && bash run.sh -e pres_64s_1l -i 042 -s 64 -c 32 -rmo
46	:	1613685346.841	    22.967	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/045_pres_64s_1l && bash run.sh -e pres_64s_1l -i 045 -s 64 -c 32 -rmo
44	:	1613685346.633	    23.245	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/043_pres_64s_1l && bash run.sh -e pres_64s_1l -i 043 -s 64 -c 32 -rmo
47	:	1613685346.905	    23.045	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/046_pres_64s_1l && bash run.sh -e pres_64s_1l -i 046 -s 64 -c 32 -rmo
45	:	1613685346.770	    23.255	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/044_pres_64s_1l && bash run.sh -e pres_64s_1l -i 044 -s 64 -c 32 -rmo
49	:	1613685346.913	    23.113	0	3641	0	0	cd _experiments/pres_64s_1l/_simulations/048_pres_64s_1l && bash run.sh -e pres_64s_1l -i 048 -s 64 -c 32 -rmo
48	:	1613685346.908	    23.259	0	3637	0	0	cd _experiments/pres_64s_1l/_simulations/047_pres_64s_1l && bash run.sh -e pres_64s_1l -i 047 -s 64 -c 32 -rmo
50	:	1613685346.918	    23.314	0	3638	0	0	cd _experiments/pres_64s_1l/_simulations/049_pres_64s_1l && bash run.sh -e pres_64s_1l -i 049 -s 64 -c 32 -rmo
54	:	1613685348.064	    22.697	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/053_pres_64s_1l && bash run.sh -e pres_64s_1l -i 053 -s 64 -c 32 -rmo
53	:	1613685347.935	    23.069	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/052_pres_64s_1l && bash run.sh -e pres_64s_1l -i 052 -s 64 -c 32 -rmo
51	:	1613685347.800	    23.354	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/050_pres_64s_1l && bash run.sh -e pres_64s_1l -i 050 -s 64 -c 32 -rmo
56	:	1613685348.370	    22.859	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/055_pres_64s_1l && bash run.sh -e pres_64s_1l -i 055 -s 64 -c 32 -rmo
52	:	1613685347.869	    23.496	0	3641	0	0	cd _experiments/pres_64s_1l/_simulations/051_pres_64s_1l && bash run.sh -e pres_64s_1l -i 051 -s 64 -c 32 -rmo
64	:	1613685348.561	    22.894	0	3627	0	0	cd _experiments/pres_64s_1l/_simulations/063_pres_64s_1l && bash run.sh -e pres_64s_1l -i 063 -s 64 -c 32 -rmo
63	:	1613685348.554	    22.948	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/062_pres_64s_1l && bash run.sh -e pres_64s_1l -i 062 -s 64 -c 32 -rmo
60	:	1613685348.427	    23.511	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/059_pres_64s_1l && bash run.sh -e pres_64s_1l -i 059 -s 64 -c 32 -rmo
59	:	1613685348.423	    23.770	0	3641	0	0	cd _experiments/pres_64s_1l/_simulations/058_pres_64s_1l && bash run.sh -e pres_64s_1l -i 058 -s 64 -c 32 -rmo
58	:	1613685348.418	    23.903	0	3641	0	0	cd _experiments/pres_64s_1l/_simulations/057_pres_64s_1l && bash run.sh -e pres_64s_1l -i 057 -s 64 -c 32 -rmo
61	:	1613685348.432	    23.999	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/060_pres_64s_1l && bash run.sh -e pres_64s_1l -i 060 -s 64 -c 32 -rmo
55	:	1613685348.303	    24.194	0	3639	0	0	cd _experiments/pres_64s_1l/_simulations/054_pres_64s_1l && bash run.sh -e pres_64s_1l -i 054 -s 64 -c 32 -rmo
62	:	1613685348.482	    24.086	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/061_pres_64s_1l && bash run.sh -e pres_64s_1l -i 061 -s 64 -c 32 -rmo
57	:	1613685348.410	    24.166	0	3640	0	0	cd _experiments/pres_64s_1l/_simulations/056_pres_64s_1l && bash run.sh -e pres_64s_1l -i 056 -s 64 -c 32 -rmo
