Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
21	:	1613578461.946	    41.889	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/020_pres_64s_2l && bash run.sh -e pres_64s_2l -i 020 -s 64 -c 32 -rmo
22	:	1613578461.952	    41.884	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/021_pres_64s_2l && bash run.sh -e pres_64s_2l -i 021 -s 64 -c 32 -rmo
31	:	1613578461.998	    41.900	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/030_pres_64s_2l && bash run.sh -e pres_64s_2l -i 030 -s 64 -c 32 -rmo
18	:	1613578461.933	    42.126	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/017_pres_64s_2l && bash run.sh -e pres_64s_2l -i 017 -s 64 -c 32 -rmo
14	:	1613578461.906	    42.228	0	3634	0	0	cd _experiments/pres_64s_2l/_simulations/013_pres_64s_2l && bash run.sh -e pres_64s_2l -i 013 -s 64 -c 32 -rmo
4	:	1613578461.850	    42.560	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/003_pres_64s_2l && bash run.sh -e pres_64s_2l -i 003 -s 64 -c 32 -rmo
9	:	1613578461.875	    42.755	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/008_pres_64s_2l && bash run.sh -e pres_64s_2l -i 008 -s 64 -c 32 -rmo
20	:	1613578461.942	    42.769	0	3634	0	0	cd _experiments/pres_64s_2l/_simulations/019_pres_64s_2l && bash run.sh -e pres_64s_2l -i 019 -s 64 -c 32 -rmo
12	:	1613578461.896	    42.884	0	3634	0	0	cd _experiments/pres_64s_2l/_simulations/011_pres_64s_2l && bash run.sh -e pres_64s_2l -i 011 -s 64 -c 32 -rmo
32	:	1613578462.002	    42.941	0	3633	0	0	cd _experiments/pres_64s_2l/_simulations/031_pres_64s_2l && bash run.sh -e pres_64s_2l -i 031 -s 64 -c 32 -rmo
13	:	1613578461.900	    43.108	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/012_pres_64s_2l && bash run.sh -e pres_64s_2l -i 012 -s 64 -c 32 -rmo
27	:	1613578461.970	    43.118	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/026_pres_64s_2l && bash run.sh -e pres_64s_2l -i 026 -s 64 -c 32 -rmo
3	:	1613578461.846	    43.301	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/002_pres_64s_2l && bash run.sh -e pres_64s_2l -i 002 -s 64 -c 32 -rmo
19	:	1613578461.936	    43.275	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/018_pres_64s_2l && bash run.sh -e pres_64s_2l -i 018 -s 64 -c 32 -rmo
23	:	1613578461.955	    43.262	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/022_pres_64s_2l && bash run.sh -e pres_64s_2l -i 022 -s 64 -c 32 -rmo
25	:	1613578461.960	    43.260	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/024_pres_64s_2l && bash run.sh -e pres_64s_2l -i 024 -s 64 -c 32 -rmo
30	:	1613578461.990	    43.332	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/029_pres_64s_2l && bash run.sh -e pres_64s_2l -i 029 -s 64 -c 32 -rmo
11	:	1613578461.890	    43.543	0	3634	0	0	cd _experiments/pres_64s_2l/_simulations/010_pres_64s_2l && bash run.sh -e pres_64s_2l -i 010 -s 64 -c 32 -rmo
2	:	1613578461.841	    43.634	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/001_pres_64s_2l && bash run.sh -e pres_64s_2l -i 001 -s 64 -c 32 -rmo
6	:	1613578461.860	    43.617	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/005_pres_64s_2l && bash run.sh -e pres_64s_2l -i 005 -s 64 -c 32 -rmo
16	:	1613578461.914	    43.582	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/015_pres_64s_2l && bash run.sh -e pres_64s_2l -i 015 -s 64 -c 32 -rmo
43	:	1613578503.848	    37.414	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/042_pres_64s_2l && bash run.sh -e pres_64s_2l -i 042 -s 64 -c 32 -rmo
33	:	1613578503.484	    37.832	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/032_pres_64s_2l && bash run.sh -e pres_64s_2l -i 032 -s 64 -c 32 -rmo
39	:	1613578503.760	    37.556	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/038_pres_64s_2l && bash run.sh -e pres_64s_2l -i 038 -s 64 -c 32 -rmo
37	:	1613578503.698	    37.618	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/036_pres_64s_2l && bash run.sh -e pres_64s_2l -i 036 -s 64 -c 32 -rmo
45	:	1613578503.858	    37.463	0	3634	0	0	cd _experiments/pres_64s_2l/_simulations/044_pres_64s_2l && bash run.sh -e pres_64s_2l -i 044 -s 64 -c 32 -rmo
35	:	1613578503.545	    37.776	0	3633	0	0	cd _experiments/pres_64s_2l/_simulations/034_pres_64s_2l && bash run.sh -e pres_64s_2l -i 034 -s 64 -c 32 -rmo
34	:	1613578503.541	    37.858	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/033_pres_64s_2l && bash run.sh -e pres_64s_2l -i 033 -s 64 -c 32 -rmo
36	:	1613578503.680	    38.031	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/035_pres_64s_2l && bash run.sh -e pres_64s_2l -i 035 -s 64 -c 32 -rmo
47	:	1613578504.063	    37.648	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/046_pres_64s_2l && bash run.sh -e pres_64s_2l -i 046 -s 64 -c 32 -rmo
48	:	1613578504.139	    37.574	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/047_pres_64s_2l && bash run.sh -e pres_64s_2l -i 047 -s 64 -c 32 -rmo
44	:	1613578503.854	    37.913	0	3637	0	0	cd _experiments/pres_64s_2l/_simulations/043_pres_64s_2l && bash run.sh -e pres_64s_2l -i 043 -s 64 -c 32 -rmo
38	:	1613578503.753	    38.086	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/037_pres_64s_2l && bash run.sh -e pres_64s_2l -i 037 -s 64 -c 32 -rmo
40	:	1613578503.829	    38.074	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/039_pres_64s_2l && bash run.sh -e pres_64s_2l -i 039 -s 64 -c 32 -rmo
46	:	1613578503.902	    38.077	0	3637	0	0	cd _experiments/pres_64s_2l/_simulations/045_pres_64s_2l && bash run.sh -e pres_64s_2l -i 045 -s 64 -c 32 -rmo
41	:	1613578503.841	    38.138	0	3636	0	0	cd _experiments/pres_64s_2l/_simulations/040_pres_64s_2l && bash run.sh -e pres_64s_2l -i 040 -s 64 -c 32 -rmo
49	:	1613578504.413	    37.773	0	3638	0	0	cd _experiments/pres_64s_2l/_simulations/048_pres_64s_2l && bash run.sh -e pres_64s_2l -i 048 -s 64 -c 32 -rmo
51	:	1613578504.715	    37.546	0	3637	0	0	cd _experiments/pres_64s_2l/_simulations/050_pres_64s_2l && bash run.sh -e pres_64s_2l -i 050 -s 64 -c 32 -rmo
50	:	1613578504.634	    37.835	0	3637	0	0	cd _experiments/pres_64s_2l/_simulations/049_pres_64s_2l && bash run.sh -e pres_64s_2l -i 049 -s 64 -c 32 -rmo
52	:	1613578504.785	    37.922	0	3638	0	0	cd _experiments/pres_64s_2l/_simulations/051_pres_64s_2l && bash run.sh -e pres_64s_2l -i 051 -s 64 -c 32 -rmo
53	:	1613578504.948	    38.388	0	3640	0	0	cd _experiments/pres_64s_2l/_simulations/052_pres_64s_2l && bash run.sh -e pres_64s_2l -i 052 -s 64 -c 32 -rmo
56	:	1613578505.151	    38.490	0	3940	0	0	cd _experiments/pres_64s_2l/_simulations/055_pres_64s_2l && bash run.sh -e pres_64s_2l -i 055 -s 64 -c 32 -rmo
42	:	1613578503.844	    39.797	0	3635	0	0	cd _experiments/pres_64s_2l/_simulations/041_pres_64s_2l && bash run.sh -e pres_64s_2l -i 041 -s 64 -c 32 -rmo
59	:	1613578505.227	    38.490	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/058_pres_64s_2l && bash run.sh -e pres_64s_2l -i 058 -s 64 -c 32 -rmo
60	:	1613578505.327	    38.536	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/059_pres_64s_2l && bash run.sh -e pres_64s_2l -i 059 -s 64 -c 32 -rmo
54	:	1613578505.012	    39.108	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/053_pres_64s_2l && bash run.sh -e pres_64s_2l -i 053 -s 64 -c 32 -rmo
55	:	1613578505.091	    39.072	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/054_pres_64s_2l && bash run.sh -e pres_64s_2l -i 054 -s 64 -c 32 -rmo
64	:	1613578505.503	    38.721	0	3925	0	0	cd _experiments/pres_64s_2l/_simulations/063_pres_64s_2l && bash run.sh -e pres_64s_2l -i 063 -s 64 -c 32 -rmo
57	:	1613578505.217	    39.075	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/056_pres_64s_2l && bash run.sh -e pres_64s_2l -i 056 -s 64 -c 32 -rmo
58	:	1613578505.221	    39.286	0	3938	0	0	cd _experiments/pres_64s_2l/_simulations/057_pres_64s_2l && bash run.sh -e pres_64s_2l -i 057 -s 64 -c 32 -rmo
62	:	1613578505.480	    39.246	0	3940	0	0	cd _experiments/pres_64s_2l/_simulations/061_pres_64s_2l && bash run.sh -e pres_64s_2l -i 061 -s 64 -c 32 -rmo
61	:	1613578505.438	    39.365	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/060_pres_64s_2l && bash run.sh -e pres_64s_2l -i 060 -s 64 -c 32 -rmo
63	:	1613578505.484	    39.562	0	3939	0	0	cd _experiments/pres_64s_2l/_simulations/062_pres_64s_2l && bash run.sh -e pres_64s_2l -i 062 -s 64 -c 32 -rmo
