Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
22	:	1613748439.081	    23.725	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/021_pres_64s_2l && bash run.sh -e pres_64s_2l -i 021 -s 64 -c 32 -rmo
18	:	1613748439.061	    23.758	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/017_pres_64s_2l && bash run.sh -e pres_64s_2l -i 017 -s 64 -c 32 -rmo
8	:	1613748438.997	    23.918	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/007_pres_64s_2l && bash run.sh -e pres_64s_2l -i 007 -s 64 -c 32 -rmo
28	:	1613748439.120	    23.808	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/027_pres_64s_2l && bash run.sh -e pres_64s_2l -i 027 -s 64 -c 32 -rmo
6	:	1613748438.987	    23.941	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/005_pres_64s_2l && bash run.sh -e pres_64s_2l -i 005 -s 64 -c 32 -rmo
20	:	1613748439.071	    23.880	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/019_pres_64s_2l && bash run.sh -e pres_64s_2l -i 019 -s 64 -c 32 -rmo
27	:	1613748439.116	    23.844	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/026_pres_64s_2l && bash run.sh -e pres_64s_2l -i 026 -s 64 -c 32 -rmo
7	:	1613748438.992	    23.968	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/006_pres_64s_2l && bash run.sh -e pres_64s_2l -i 006 -s 64 -c 32 -rmo
3	:	1613748438.971	    23.993	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/002_pres_64s_2l && bash run.sh -e pres_64s_2l -i 002 -s 64 -c 32 -rmo
10	:	1613748439.015	    23.950	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/009_pres_64s_2l && bash run.sh -e pres_64s_2l -i 009 -s 64 -c 32 -rmo
19	:	1613748439.065	    23.901	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/018_pres_64s_2l && bash run.sh -e pres_64s_2l -i 018 -s 64 -c 32 -rmo
31	:	1613748439.131	    23.835	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/030_pres_64s_2l && bash run.sh -e pres_64s_2l -i 030 -s 64 -c 32 -rmo
16	:	1613748439.046	    23.924	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/015_pres_64s_2l && bash run.sh -e pres_64s_2l -i 015 -s 64 -c 32 -rmo
2	:	1613748438.967	    24.006	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/001_pres_64s_2l && bash run.sh -e pres_64s_2l -i 001 -s 64 -c 32 -rmo
4	:	1613748438.976	    23.998	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/003_pres_64s_2l && bash run.sh -e pres_64s_2l -i 003 -s 64 -c 32 -rmo
12	:	1613748439.026	    23.948	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/011_pres_64s_2l && bash run.sh -e pres_64s_2l -i 011 -s 64 -c 32 -rmo
21	:	1613748439.075	    23.901	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/020_pres_64s_2l && bash run.sh -e pres_64s_2l -i 020 -s 64 -c 32 -rmo
24	:	1613748439.095	    23.901	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/023_pres_64s_2l && bash run.sh -e pres_64s_2l -i 023 -s 64 -c 32 -rmo
29	:	1613748439.125	    23.872	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/028_pres_64s_2l && bash run.sh -e pres_64s_2l -i 028 -s 64 -c 32 -rmo
25	:	1613748439.101	    23.953	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/024_pres_64s_2l && bash run.sh -e pres_64s_2l -i 024 -s 64 -c 32 -rmo
37	:	1613748462.737	    14.311	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/036_pres_64s_2l && bash run.sh -e pres_64s_2l -i 036 -s 64 -c 32 -rmo
49	:	1613748462.938	    14.184	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/048_pres_64s_2l && bash run.sh -e pres_64s_2l -i 048 -s 64 -c 32 -rmo
44	:	1613748462.820	    14.374	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/043_pres_64s_2l && bash run.sh -e pres_64s_2l -i 043 -s 64 -c 32 -rmo
52	:	1613748462.970	    14.224	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/051_pres_64s_2l && bash run.sh -e pres_64s_2l -i 051 -s 64 -c 32 -rmo
46	:	1613748462.829	    14.368	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/045_pres_64s_2l && bash run.sh -e pres_64s_2l -i 045 -s 64 -c 32 -rmo
40	:	1613748462.789	    14.408	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/039_pres_64s_2l && bash run.sh -e pres_64s_2l -i 039 -s 64 -c 32 -rmo
45	:	1613748462.825	    14.372	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/044_pres_64s_2l && bash run.sh -e pres_64s_2l -i 044 -s 64 -c 32 -rmo
35	:	1613748462.686	    14.512	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/034_pres_64s_2l && bash run.sh -e pres_64s_2l -i 034 -s 64 -c 32 -rmo
38	:	1613748462.741	    14.457	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/037_pres_64s_2l && bash run.sh -e pres_64s_2l -i 037 -s 64 -c 32 -rmo
51	:	1613748462.964	    14.250	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/050_pres_64s_2l && bash run.sh -e pres_64s_2l -i 050 -s 64 -c 32 -rmo
34	:	1613748462.680	    14.593	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/033_pres_64s_2l && bash run.sh -e pres_64s_2l -i 033 -s 64 -c 32 -rmo
39	:	1613748462.745	    14.537	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/038_pres_64s_2l && bash run.sh -e pres_64s_2l -i 038 -s 64 -c 32 -rmo
61	:	1613748463.023	    14.664	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/060_pres_64s_2l && bash run.sh -e pres_64s_2l -i 060 -s 64 -c 32 -rmo
42	:	1613748462.811	    14.940	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/041_pres_64s_2l && bash run.sh -e pres_64s_2l -i 041 -s 64 -c 32 -rmo
57	:	1613748463.005	    14.812	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/056_pres_64s_2l && bash run.sh -e pres_64s_2l -i 056 -s 64 -c 32 -rmo
41	:	1613748462.805	    15.085	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/040_pres_64s_2l && bash run.sh -e pres_64s_2l -i 040 -s 64 -c 32 -rmo
64	:	1613748463.066	    15.058	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/063_pres_64s_2l && bash run.sh -e pres_64s_2l -i 063 -s 64 -c 32 -rmo
43	:	1613748462.816	    15.371	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/042_pres_64s_2l && bash run.sh -e pres_64s_2l -i 042 -s 64 -c 32 -rmo
48	:	1613748462.932	    15.344	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/047_pres_64s_2l && bash run.sh -e pres_64s_2l -i 047 -s 64 -c 32 -rmo
47	:	1613748462.920	    15.356	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/046_pres_64s_2l && bash run.sh -e pres_64s_2l -i 046 -s 64 -c 32 -rmo
60	:	1613748463.020	    15.486	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/059_pres_64s_2l && bash run.sh -e pres_64s_2l -i 059 -s 64 -c 32 -rmo
58	:	1613748463.009	    15.552	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/057_pres_64s_2l && bash run.sh -e pres_64s_2l -i 057 -s 64 -c 32 -rmo
55	:	1613748462.993	    15.639	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/054_pres_64s_2l && bash run.sh -e pres_64s_2l -i 054 -s 64 -c 32 -rmo
62	:	1613748463.030	    15.746	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/061_pres_64s_2l && bash run.sh -e pres_64s_2l -i 061 -s 64 -c 32 -rmo
36	:	1613748462.723	    16.059	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/035_pres_64s_2l && bash run.sh -e pres_64s_2l -i 035 -s 64 -c 32 -rmo
63	:	1613748463.036	    15.746	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/062_pres_64s_2l && bash run.sh -e pres_64s_2l -i 062 -s 64 -c 32 -rmo
56	:	1613748462.997	    15.786	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/055_pres_64s_2l && bash run.sh -e pres_64s_2l -i 055 -s 64 -c 32 -rmo
54	:	1613748462.989	    15.794	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/053_pres_64s_2l && bash run.sh -e pres_64s_2l -i 053 -s 64 -c 32 -rmo
33	:	1613748462.619	    16.166	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/032_pres_64s_2l && bash run.sh -e pres_64s_2l -i 032 -s 64 -c 32 -rmo
53	:	1613748462.980	    15.805	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/052_pres_64s_2l && bash run.sh -e pres_64s_2l -i 052 -s 64 -c 32 -rmo
59	:	1613748463.016	    15.769	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/058_pres_64s_2l && bash run.sh -e pres_64s_2l -i 058 -s 64 -c 32 -rmo
50	:	1613748462.960	    15.941	0	557	1	0	cd _experiments/pres_64s_2l/_simulations/049_pres_64s_2l && bash run.sh -e pres_64s_2l -i 049 -s 64 -c 32 -rmo
