000_new_128s_3l,0.0,0.7853981633974483,1.0129164898358678,1.0123031499417614
001_new_128s_3l,0.03937007874015748,0.7853981633974483,0.9977116482145605,0.9965196860986989
002_new_128s_3l,0.07874015748031496,0.7853981633974483,0.9382697394670082,0.9438562728386751
003_new_128s_3l,0.11811023622047244,0.7853981633974483,0.9063861873904775,0.915051502980084
004_new_128s_3l,0.15748031496062992,0.7853981633974483,0.8066403050390815,0.825065109216914
005_new_128s_3l,0.19685039370078738,0.7853981633974483,0.7469351089041422,0.7732529286328564
006_new_128s_3l,0.23622047244094488,0.7853981633974483,0.6662737188035441,0.6991357868550623
007_new_128s_3l,0.2755905511811024,0.7853981633974483,0.5819822465761118,0.6254357040904238
008_new_128s_3l,0.31496062992125984,0.7853981633974483,0.5364905599657802,0.5853788033493491
009_new_128s_3l,0.3543307086614173,0.7853981633974483,0.4221152608168005,0.4805338462377264
010_new_128s_3l,0.39370078740157477,0.7853981633974483,0.3903110995930693,0.45245409670219805
011_new_128s_3l,0.4330708661417323,0.7853981633974483,0.37354981227052303,0.44169960820366194
012_new_128s_3l,0.47244094488188976,0.7853981633974483,0.3301782766535262,0.40205788321668773
013_new_128s_3l,0.5118110236220472,0.7853981633974483,0.27566508146415725,0.34791465506864205
014_new_128s_3l,0.5511811023622047,0.7853981633974483,0.26541756362174024,0.3405109392972926
015_new_128s_3l,0.5905511811023622,0.7853981633974483,0.2592897380329633,0.33681922043294626
016_new_128s_3l,0.6299212598425197,0.7853981633974483,0.1996495582658949,0.2731545916037264
017_new_128s_3l,0.6692913385826772,0.7853981633974483,0.1982993093079319,0.273680134306692
018_new_128s_3l,0.7086614173228346,0.7853981633974483,0.19034995088004358,0.26679055958904613
019_new_128s_3l,0.7480314960629921,0.7853981633974483,0.19528171860532298,0.2750280877387208
020_new_128s_3l,0.7874015748031495,0.7853981633974483,0.17617913057499468,0.2527990416752676
021_new_128s_3l,0.8267716535433071,0.7853981633974483,0.1778090969196786,0.25566123054020573
022_new_128s_3l,0.8661417322834646,0.7853981633974483,0.1939817334204126,0.2749589135902099
023_new_128s_3l,0.905511811023622,0.7853981633974483,0.15028922926424212,0.2233218753105692
024_new_128s_3l,0.9448818897637795,0.7853981633974483,0.2021703472696102,0.28467688897559773
025_new_128s_3l,0.984251968503937,0.7853981633974483,0.19150836807268876,0.27092376194331463
026_new_128s_3l,1.0236220472440944,0.7853981633974483,0.26886944465862417,0.3543773980848966
027_new_128s_3l,1.0629921259842519,0.7853981633974483,0.22409979726522244,0.3046604134299106
028_new_128s_3l,1.1023622047244095,0.7853981633974483,0.3092815744880235,0.39493207976128625
029_new_128s_3l,1.141732283464567,0.7853981633974483,0.4614069233220556,0.5341152566055656
030_new_128s_3l,1.1811023622047243,0.7853981633974483,0.411076321517815,0.48837819199349813
031_new_128s_3l,1.220472440944882,0.7853981633974483,0.702495873149893,0.722091916867915
032_new_128s_3l,1.2598425196850394,0.7853981633974483,0.8353598827393839,0.8671393702765883
033_new_128s_3l,1.2992125984251968,0.7853981633974483,0.8031288289061442,0.8306412688292969
034_new_128s_3l,1.3385826771653544,0.7853981633974483,0.76747198748555,0.8937873208411885
035_new_128s_3l,1.3779527559055118,0.7853981633974483,0.5997294611174608,0.8284408169569186
036_new_128s_3l,1.4173228346456692,0.7853981633974483,0.4607869147514491,0.698518022627016
037_new_128s_3l,1.4566929133858268,0.7853981633974483,0.4100171912338847,0.6616539647489023
038_new_128s_3l,1.4960629921259843,0.7853981633974483,0.2620027187654336,0.4337579227606257
039_new_128s_3l,1.5354330708661417,0.7853981633974483,0.1505294878907111,0.21633455281159267
040_new_128s_3l,1.574803149606299,0.7853981633974483,0.10942296410239108,0.14503063916129966
041_new_128s_3l,1.6141732283464567,0.7853981633974483,0.19490377494145486,0.2479189750770412
042_new_128s_3l,1.6535433070866141,0.7853981633974483,0.2539337360790998,0.32233878480789896
043_new_128s_3l,1.6929133858267715,0.7853981633974483,0.3442991096642575,0.3923417392803874
044_new_128s_3l,1.7322834645669292,0.7853981633974483,0.31018927395687546,0.34661635671054
045_new_128s_3l,1.7716535433070866,0.7853981633974483,0.22784315841317151,0.2589032952465989
046_new_128s_3l,1.811023622047244,0.7853981633974483,0.11096830140291435,0.13049939609370065
047_new_128s_3l,1.8503937007874016,0.7853981633974483,0.05808353098154789,0.07730651787436138
048_new_128s_3l,1.889763779527559,0.7853981633974483,0.0207778558712914,0.03132482782886122
049_new_128s_3l,1.9291338582677164,0.7853981633974483,0.003441457771680835,0.006724917102532017
050_new_128s_3l,1.968503937007874,0.7853981633974483,0.0009325247477530265,0.0010426706502291092
051_new_128s_3l,2.0078740157480315,0.7853981633974483,0.0015618438206941928,0.0016202997840507407
052_new_128s_3l,2.047244094488189,0.7853981633974483,0.001788482816252095,0.002178457330584519
